Meter ID,Substation,Feeder,Latitude,Longitude,City,Region,Date Time Hour Beginning
MTR-43811,Substation-80,Feeder-167,-32.4086828424625,25.115939035976453,Bloemfontein,Free State,2023-11-16 18:47:21.464829300
MTR-43812,Substation-40,Feeder-63,-29.304950515985684,27.868742811840434,Johannesburg,Eastern Cape,2023-11-16 18:57:52.125442512
MTR-43813,Substation-18,Feeder-185,-29.669393902284753,19.362689266936286,Durban,KwaZulu-Natal,2023-11-16 19:08:22.786055724
MTR-43814,Substation-51,Feeder-40,-23.346720046572507,32.74992286119267,Port Elizabeth,Gauteng,2023-11-16 19:18:53.446668936
MTR-43815,Substation-61,Feeder-64,-32.28726534205609,28.788790129720063,Port Elizabeth,Gauteng,2023-11-16 19:29:24.107282148
MTR-43816,Substation-23,Feeder-122,-24.975790231223435,18.270379775536313,Bloemfontein,KwaZulu-Natal,2023-11-16 19:39:54.767895360
MTR-43817,Substation-36,Feeder-131,-28.081457247689464,23.23546873462254,Johannesburg,Free State,2023-11-16 19:50:25.428508572
MTR-43818,Substation-38,Feeder-43,-27.097188376302775,23.784546307285314,Durban,Gauteng,2023-11-16 20:00:56.089121784
MTR-43819,Substation-72,Feeder-125,-34.75780503786487,25.395608998215867,Cape Town,Western Cape,2023-11-16 20:11:26.749734996
MTR-43820,Substation-56,Feeder-25,-26.221300803189095,17.180454857250634,Port Elizabeth,KwaZulu-Natal,2023-11-16 20:21:57.410348208
MTR-43821,Substation-39,Feeder-55,-32.07701371623598,18.634589937819168,Durban,Western Cape,2023-11-16 20:32:28.070961420
MTR-43822,Substation-93,Feeder-106,-29.100695731974934,30.323521813865685,Port Elizabeth,KwaZulu-Natal,2023-11-16 20:42:58.731574632
MTR-43823,Substation-76,Feeder-36,-28.81548335432651,20.830097678554047,Bloemfontein,Western Cape,2023-11-16 20:53:29.392187844
MTR-43824,Substation-82,Feeder-108,-22.49371401752147,32.66484142656342,Johannesburg,Gauteng,2023-11-16 21:04:00.052801056
MTR-43825,Substation-83,Feeder-186,-28.94882612703988,18.955889047729443,Cape Town,KwaZulu-Natal,2023-11-16 21:14:30.713414268
MTR-43826,Substation-97,Feeder-103,-29.571912027705725,17.4864433544423,Bloemfontein,Eastern Cape,2023-11-16 21:25:01.374027484
MTR-43827,Substation-69,Feeder-19,-25.115613481743132,16.066204066563397,Pretoria,Free State,2023-11-16 21:35:32.034640696
MTR-43828,Substation-28,Feeder-187,-29.536060818999538,27.883646219993842,Port Elizabeth,KwaZulu-Natal,2023-11-16 21:46:02.695253908
MTR-43829,Substation-90,Feeder-144,-23.617534305175646,28.00780446512044,Pretoria,Gauteng,2023-11-16 21:56:33.355867120
MTR-43830,Substation-21,Feeder-94,-28.119576705723933,16.11758084218084,Cape Town,Gauteng,2023-11-16 22:07:04.016480332
MTR-43831,Substation-62,Feeder-99,-23.669781379467253,25.632099006811437,Port Elizabeth,Eastern Cape,2023-11-16 22:17:34.677093544
MTR-43832,Substation-23,Feeder-130,-26.342607628229963,31.69194512829091,Port Elizabeth,Free State,2023-11-16 22:28:05.337706756
MTR-43833,Substation-21,Feeder-128,-26.53657148152635,18.788707132808586,Port Elizabeth,Eastern Cape,2023-11-16 22:38:35.998319968
MTR-43834,Substation-75,Feeder-193,-27.650895863794126,21.07717923569125,Johannesburg,Western Cape,2023-11-16 22:49:06.658933180
MTR-43835,Substation-16,Feeder-59,-28.548537194098596,16.070202874557122,Durban,Western Cape,2023-11-16 22:59:37.319546392
MTR-43836,Substation-62,Feeder-48,-30.273939535140414,32.67507549551979,Bloemfontein,KwaZulu-Natal,2023-11-16 23:10:07.980159604
MTR-43837,Substation-97,Feeder-126,-24.587901227479936,19.56236684829305,Cape Town,Eastern Cape,2023-11-16 23:20:38.640772816
MTR-43838,Substation-91,Feeder-3,-26.68243696393126,16.864810623540535,Johannesburg,Free State,2023-11-16 23:31:09.301386028
MTR-43839,Substation-65,Feeder-154,-33.757723992518414,23.20518393693449,Port Elizabeth,Western Cape,2023-11-16 23:41:39.961999240
MTR-43840,Substation-80,Feeder-92,-26.198958818481664,16.73845533140351,Cape Town,Eastern Cape,2023-11-16 23:52:10.622612452
MTR-43841,Substation-5,Feeder-142,-34.369522238711596,19.199644039356688,Durban,KwaZulu-Natal,2023-11-17 00:02:41.283225668
MTR-43842,Substation-46,Feeder-115,-22.312014841660414,21.69055630280894,Durban,KwaZulu-Natal,2023-11-17 00:13:11.943838880
MTR-43843,Substation-64,Feeder-152,-30.826601441925234,23.403392795499737,Johannesburg,Gauteng,2023-11-17 00:23:42.604452092
MTR-43844,Substation-82,Feeder-163,-33.46875261771063,22.594516415737168,Johannesburg,Western Cape,2023-11-17 00:34:13.265065304
MTR-43845,Substation-41,Feeder-116,-31.98636142020346,21.38881618716696,Durban,Western Cape,2023-11-17 00:44:43.925678516
MTR-43846,Substation-98,Feeder-6,-22.644719123316,22.218468262652102,Durban,Gauteng,2023-11-17 00:55:14.586291728
MTR-43847,Substation-44,Feeder-190,-28.580090688140302,28.680099617354188,Pretoria,KwaZulu-Natal,2023-11-17 01:05:45.246904940
MTR-43848,Substation-89,Feeder-36,-22.29796725243852,32.780643885746066,Bloemfontein,KwaZulu-Natal,2023-11-17 01:16:15.907518152
MTR-43849,Substation-98,Feeder-29,-30.763721667676855,18.85015858947759,Cape Town,Gauteng,2023-11-17 01:26:46.568131364
MTR-43850,Substation-15,Feeder-141,-34.438689723177944,28.19817461255665,Johannesburg,Free State,2023-11-17 01:37:17.228744576
MTR-43851,Substation-68,Feeder-136,-23.054225924891902,28.302735900040908,Cape Town,Eastern Cape,2023-11-17 01:47:47.889357788
MTR-43852,Substation-51,Feeder-143,-23.0666672587202,27.666697981790914,Bloemfontein,Western Cape,2023-11-17 01:58:18.549971000
MTR-43853,Substation-54,Feeder-33,-30.410587282457552,23.99198541552942,Port Elizabeth,Free State,2023-11-17 02:08:49.210584212
MTR-43854,Substation-68,Feeder-89,-26.41627794709178,16.193391654992215,Johannesburg,Eastern Cape,2023-11-17 02:19:19.871197424
MTR-43855,Substation-89,Feeder-144,-31.65634376752606,20.373474989481387,Durban,Gauteng,2023-11-17 02:29:50.531810636
MTR-43856,Substation-77,Feeder-85,-26.87472162249707,17.135755214029988,Durban,Free State,2023-11-17 02:40:21.192423852
MTR-43857,Substation-42,Feeder-180,-34.16463263292841,26.80415168145715,Cape Town,KwaZulu-Natal,2023-11-17 02:50:51.853037064
MTR-43858,Substation-46,Feeder-101,-30.49881618464474,29.057018828775835,Cape Town,Eastern Cape,2023-11-17 03:01:22.513650276
MTR-43859,Substation-25,Feeder-81,-29.961714199647,21.923842729497903,Pretoria,Gauteng,2023-11-17 03:11:53.174263488
MTR-43860,Substation-67,Feeder-162,-30.95234274899538,22.964448464460183,Bloemfontein,Western Cape,2023-11-17 03:22:23.834876700
MTR-43861,Substation-35,Feeder-34,-28.622873602481484,21.675298435103862,Port Elizabeth,Eastern Cape,2023-11-17 03:32:54.495489912
MTR-43862,Substation-73,Feeder-127,-26.44496579580197,26.39336268898601,Durban,Eastern Cape,2023-11-17 03:43:25.156103124
MTR-43863,Substation-78,Feeder-171,-28.500130747697973,19.06140473971304,Bloemfontein,Eastern Cape,2023-11-17 03:53:55.816716336
MTR-43864,Substation-22,Feeder-189,-29.188529236074757,32.99560937072296,Durban,Free State,2023-11-17 04:04:26.477329548
MTR-43865,Substation-9,Feeder-105,-26.39048742234946,19.92589396434684,Port Elizabeth,Eastern Cape,2023-11-17 04:14:57.137942760
MTR-43866,Substation-24,Feeder-22,-24.003654688637553,21.40120487475264,Cape Town,KwaZulu-Natal,2023-11-17 04:25:27.798555972
MTR-43867,Substation-23,Feeder-51,-29.22503192089668,27.576732274002843,Cape Town,Free State,2023-11-17 04:35:58.459169184
MTR-43868,Substation-61,Feeder-4,-28.85109271716753,25.41853093915449,Port Elizabeth,Free State,2023-11-17 04:46:29.119782396
MTR-43869,Substation-37,Feeder-177,-23.701016930211097,26.51574300091629,Cape Town,Eastern Cape,2023-11-17 04:56:59.780395608
MTR-43870,Substation-45,Feeder-167,-34.89387169786744,32.84855357562253,Pretoria,Free State,2023-11-17 05:07:30.441008820
MTR-43871,Substation-15,Feeder-1,-29.64001558022576,19.793475956652564,Port Elizabeth,KwaZulu-Natal,2023-11-17 05:18:01.101622036
MTR-43872,Substation-57,Feeder-169,-34.711002788582555,21.67007337975455,Pretoria,Gauteng,2023-11-17 05:28:31.762235248
MTR-43873,Substation-14,Feeder-178,-30.104923087534907,21.441216866753912,Durban,KwaZulu-Natal,2023-11-17 05:39:02.422848460
MTR-43874,Substation-52,Feeder-17,-31.63079280997208,29.909932845758462,Port Elizabeth,KwaZulu-Natal,2023-11-17 05:49:33.083461672
MTR-43875,Substation-84,Feeder-8,-27.7599348857505,23.221585336353183,Cape Town,Western Cape,2023-11-17 06:00:03.744074884
MTR-43876,Substation-36,Feeder-67,-28.950158726522396,25.70309251788756,Pretoria,Free State,2023-11-17 06:10:34.404688096
MTR-43877,Substation-27,Feeder-93,-33.66611151451373,16.75899025562985,Bloemfontein,KwaZulu-Natal,2023-11-17 06:21:05.065301308
MTR-43878,Substation-17,Feeder-118,-28.077359392839572,29.563696493088116,Port Elizabeth,Eastern Cape,2023-11-17 06:31:35.725914520
MTR-43879,Substation-90,Feeder-86,-25.982496165335334,20.624726010031235,Durban,Eastern Cape,2023-11-17 06:42:06.386527732
MTR-43880,Substation-41,Feeder-66,-34.271701214360654,20.854762651600826,Cape Town,Eastern Cape,2023-11-17 06:52:37.047140944
MTR-43881,Substation-4,Feeder-2,-34.57657643026087,24.086486687817306,Durban,Eastern Cape,2023-11-17 07:03:07.707754156
MTR-43882,Substation-3,Feeder-17,-23.50025694192099,16.18582422072074,Cape Town,Free State,2023-11-17 07:13:38.368367368
MTR-43883,Substation-19,Feeder-73,-27.631323342834612,17.830840257296273,Port Elizabeth,Western Cape,2023-11-17 07:24:09.028980580
MTR-43884,Substation-41,Feeder-161,-33.58684667594498,29.48278984030094,Pretoria,Western Cape,2023-11-17 07:34:39.689593792
MTR-43885,Substation-40,Feeder-182,-25.662684223624485,32.32192507280674,Cape Town,KwaZulu-Natal,2023-11-17 07:45:10.350207004
MTR-43886,Substation-58,Feeder-108,-23.86361701442509,28.884428671255453,Cape Town,Eastern Cape,2023-11-17 07:55:41.010820220
MTR-43887,Substation-39,Feeder-198,-22.428405065928665,16.12009264470721,Cape Town,Western Cape,2023-11-17 08:06:11.671433432
MTR-43888,Substation-7,Feeder-107,-24.21025255469393,24.641239790368388,Johannesburg,Gauteng,2023-11-17 08:16:42.332046644
MTR-43889,Substation-36,Feeder-134,-25.24825879302696,28.630540141350764,Johannesburg,KwaZulu-Natal,2023-11-17 08:27:12.992659856
MTR-43890,Substation-83,Feeder-180,-23.581279471956186,25.863888084180658,Cape Town,Free State,2023-11-17 08:37:43.653273068
MTR-43891,Substation-76,Feeder-101,-28.662319122082813,30.469220592161697,Cape Town,Gauteng,2023-11-17 08:48:14.313886280
MTR-43892,Substation-20,Feeder-45,-28.677761896397385,19.3286258238404,Johannesburg,Eastern Cape,2023-11-17 08:58:44.974499492
MTR-43893,Substation-76,Feeder-1,-26.21265110762709,32.16109171367087,Johannesburg,KwaZulu-Natal,2023-11-17 09:09:15.635112704
MTR-43894,Substation-29,Feeder-80,-23.61958394896665,30.647519600726845,Johannesburg,Free State,2023-11-17 09:19:46.295725916
MTR-43895,Substation-94,Feeder-51,-32.286409963728715,31.573686416561227,Johannesburg,Western Cape,2023-11-17 09:30:16.956339128
MTR-43896,Substation-84,Feeder-139,-29.392425578805828,18.335709541715378,Pretoria,Gauteng,2023-11-17 09:40:47.616952340
MTR-43897,Substation-68,Feeder-22,-25.186397467275494,24.941351667942875,Durban,Gauteng,2023-11-17 09:51:18.277565552
MTR-43898,Substation-66,Feeder-162,-31.32544492337245,21.06676218679422,Cape Town,Eastern Cape,2023-11-17 10:01:48.938178764
MTR-43899,Substation-47,Feeder-129,-34.277093289736825,26.114116086830137,Bloemfontein,Western Cape,2023-11-17 10:12:19.598791976
MTR-43900,Substation-94,Feeder-77,-29.644956176478402,26.72036126237932,Cape Town,KwaZulu-Natal,2023-11-17 10:22:50.259405188
MTR-43901,Substation-23,Feeder-49,-22.356663560389293,20.853483194231377,Pretoria,Free State,2023-11-17 10:33:20.920018400
MTR-43902,Substation-6,Feeder-110,-26.600947355694373,25.91405598018297,Cape Town,KwaZulu-Natal,2023-11-17 10:43:51.580631616
MTR-43903,Substation-18,Feeder-49,-24.88920961845539,30.693321851164647,Port Elizabeth,KwaZulu-Natal,2023-11-17 10:54:22.241244828
MTR-43904,Substation-53,Feeder-170,-33.68439308095212,31.43841945870431,Durban,Eastern Cape,2023-11-17 11:04:52.901858040
MTR-43905,Substation-22,Feeder-92,-28.123878505321407,26.674486398194585,Port Elizabeth,Eastern Cape,2023-11-17 11:15:23.562471252
MTR-43906,Substation-68,Feeder-177,-23.602503846981328,26.22177781080878,Johannesburg,Gauteng,2023-11-17 11:25:54.223084464
MTR-43907,Substation-75,Feeder-13,-23.561929022177065,26.908198791299853,Port Elizabeth,Free State,2023-11-17 11:36:24.883697676
MTR-43908,Substation-35,Feeder-94,-22.265865897852844,24.95018465219051,Johannesburg,Western Cape,2023-11-17 11:46:55.544310888
MTR-43909,Substation-75,Feeder-196,-24.27870965479208,24.593776888981743,Durban,Gauteng,2023-11-17 11:57:26.204924100
MTR-43910,Substation-98,Feeder-142,-23.637586077142604,22.250982082007816,Pretoria,Eastern Cape,2023-11-17 12:07:56.865537312
MTR-43911,Substation-9,Feeder-164,-32.33132510307838,22.732514911318468,Johannesburg,Western Cape,2023-11-17 12:18:27.526150524
MTR-43912,Substation-31,Feeder-184,-34.66098342800738,18.88256392233388,Durban,Western Cape,2023-11-17 12:28:58.186763736
MTR-43913,Substation-96,Feeder-69,-26.47806961619689,16.969612508665563,Cape Town,Western Cape,2023-11-17 12:39:28.847376948
MTR-43914,Substation-43,Feeder-46,-26.03211306108677,26.42531915906749,Pretoria,Free State,2023-11-17 12:49:59.507990160
MTR-43915,Substation-99,Feeder-15,-23.073902982387033,22.711039233287345,Bloemfontein,Eastern Cape,2023-11-17 13:00:30.168603372
MTR-43916,Substation-75,Feeder-87,-27.756770463847893,24.36824905675931,Pretoria,Free State,2023-11-17 13:11:00.829216584
MTR-43917,Substation-17,Feeder-136,-29.486898562270085,26.44085953601534,Johannesburg,Western Cape,2023-11-17 13:21:31.489829800
MTR-43918,Substation-51,Feeder-122,-22.85314824914822,25.242032139570156,Pretoria,Eastern Cape,2023-11-17 13:32:02.150443012
MTR-43919,Substation-66,Feeder-184,-32.41358945173899,23.213570857587158,Bloemfontein,Gauteng,2023-11-17 13:42:32.811056224
MTR-43920,Substation-24,Feeder-11,-28.907252166018143,28.89090068353528,Johannesburg,Eastern Cape,2023-11-17 13:53:03.471669436
MTR-43921,Substation-15,Feeder-199,-34.43464357299449,19.598810571803043,Port Elizabeth,Western Cape,2023-11-17 14:03:34.132282648
MTR-43922,Substation-28,Feeder-151,-24.669941587485376,17.33036425049,Pretoria,Eastern Cape,2023-11-17 14:14:04.792895860
MTR-43923,Substation-3,Feeder-173,-26.89189682392294,28.74053809117602,Pretoria,Gauteng,2023-11-17 14:24:35.453509072
MTR-43924,Substation-29,Feeder-110,-31.2293988663541,18.33928514902122,Pretoria,Western Cape,2023-11-17 14:35:06.114122284
MTR-43925,Substation-52,Feeder-105,-27.991238713595664,32.49333049671267,Port Elizabeth,Eastern Cape,2023-11-17 14:45:36.774735496
MTR-43926,Substation-54,Feeder-155,-26.066673259191617,21.126725253962768,Port Elizabeth,Free State,2023-11-17 14:56:07.435348708
MTR-43927,Substation-58,Feeder-31,-24.71234935757326,25.534858903408033,Durban,KwaZulu-Natal,2023-11-17 15:06:38.095961920
MTR-43928,Substation-45,Feeder-175,-33.6585289263372,24.747477551285584,Bloemfontein,Western Cape,2023-11-17 15:17:08.756575132
MTR-43929,Substation-77,Feeder-104,-32.496599904155296,23.052162961018812,Durban,Western Cape,2023-11-17 15:27:39.417188344
MTR-43930,Substation-50,Feeder-66,-28.204150629879642,26.31691510164864,Johannesburg,KwaZulu-Natal,2023-11-17 15:38:10.077801556
MTR-43931,Substation-22,Feeder-108,-25.766244268790135,30.947845814501413,Johannesburg,Free State,2023-11-17 15:48:40.738414768
MTR-43932,Substation-52,Feeder-112,-23.55994532453988,26.89859276476678,Cape Town,Western Cape,2023-11-17 15:59:11.399027984
MTR-43933,Substation-53,Feeder-61,-27.919612891880334,16.679503859011305,Cape Town,KwaZulu-Natal,2023-11-17 16:09:42.059641196
MTR-43934,Substation-31,Feeder-8,-31.03936472214789,23.637555571966438,Pretoria,Western Cape,2023-11-17 16:20:12.720254408
MTR-43935,Substation-71,Feeder-65,-23.848441429045025,16.435960988505514,Johannesburg,Eastern Cape,2023-11-17 16:30:43.380867620
MTR-43936,Substation-48,Feeder-153,-22.509303754735875,30.77302825940682,Bloemfontein,KwaZulu-Natal,2023-11-17 16:41:14.041480832
MTR-43937,Substation-90,Feeder-17,-31.76221870499586,30.25183382051887,Johannesburg,KwaZulu-Natal,2023-11-17 16:51:44.702094044
MTR-43938,Substation-31,Feeder-158,-27.17180075674868,23.97897841225961,Pretoria,Gauteng,2023-11-17 17:02:15.362707256
MTR-43939,Substation-4,Feeder-152,-30.82067299211751,32.675149985674956,Port Elizabeth,KwaZulu-Natal,2023-11-17 17:12:46.023320468
MTR-43940,Substation-35,Feeder-115,-23.825757322854095,28.172579143105843,Durban,Western Cape,2023-11-17 17:23:16.683933680
MTR-43941,Substation-97,Feeder-52,-29.68774245162701,21.08296521021103,Bloemfontein,Eastern Cape,2023-11-17 17:33:47.344546892
MTR-43942,Substation-67,Feeder-63,-23.1192084291399,16.270004176840754,Pretoria,Gauteng,2023-11-17 17:44:18.005160104
MTR-43943,Substation-64,Feeder-61,-28.826179977214245,28.531838094787773,Pretoria,Free State,2023-11-17 17:54:48.665773316
MTR-43944,Substation-83,Feeder-77,-25.483209649748478,19.232889570240243,Cape Town,KwaZulu-Natal,2023-11-17 18:05:19.326386528
MTR-43945,Substation-9,Feeder-186,-30.519181503267134,32.613943632272004,Cape Town,Eastern Cape,2023-11-17 18:15:49.986999740
MTR-43946,Substation-46,Feeder-119,-28.151236497544733,26.048026778106433,Pretoria,KwaZulu-Natal,2023-11-17 18:26:20.647612952
MTR-43947,Substation-83,Feeder-90,-26.02461675058647,22.264988869675612,Johannesburg,Eastern Cape,2023-11-17 18:36:51.308226168
MTR-43948,Substation-56,Feeder-32,-32.52584535415581,17.90627849043789,Bloemfontein,Free State,2023-11-17 18:47:21.968839380
MTR-43949,Substation-56,Feeder-109,-32.734444643014506,27.749195314486244,Durban,KwaZulu-Natal,2023-11-17 18:57:52.629452592
MTR-43950,Substation-83,Feeder-35,-33.869448329204396,17.88735838764861,Bloemfontein,Western Cape,2023-11-17 19:08:23.290065804
MTR-43951,Substation-26,Feeder-16,-30.420611100115842,23.633341514399664,Port Elizabeth,KwaZulu-Natal,2023-11-17 19:18:53.950679016
MTR-43952,Substation-60,Feeder-137,-27.339234117311094,31.875324235411796,Johannesburg,Western Cape,2023-11-17 19:29:24.611292228
MTR-43953,Substation-77,Feeder-19,-33.59397820983868,29.610670902566028,Bloemfontein,Gauteng,2023-11-17 19:39:55.271905440
MTR-43954,Substation-86,Feeder-168,-33.053535568779736,27.983032699496928,Pretoria,Eastern Cape,2023-11-17 19:50:25.932518652
MTR-43955,Substation-72,Feeder-40,-24.76844962087287,19.209947924282407,Johannesburg,KwaZulu-Natal,2023-11-17 20:00:56.593131864
MTR-43956,Substation-88,Feeder-174,-29.319689188508065,24.87110393852442,Bloemfontein,Eastern Cape,2023-11-17 20:11:27.253745076
MTR-43957,Substation-90,Feeder-109,-33.84105298208898,32.549700862253324,Bloemfontein,KwaZulu-Natal,2023-11-17 20:21:57.914358288
MTR-43958,Substation-48,Feeder-131,-30.85268398944053,25.720731305093913,Pretoria,Eastern Cape,2023-11-17 20:32:28.574971500
MTR-43959,Substation-58,Feeder-154,-28.986794090672408,17.370235733618568,Bloemfontein,Western Cape,2023-11-17 20:42:59.235584712
MTR-43960,Substation-63,Feeder-101,-31.925366726929976,24.860266875452012,Johannesburg,Western Cape,2023-11-17 20:53:29.896197924
MTR-43961,Substation-58,Feeder-72,-26.192229900845348,19.09738522862783,Pretoria,Eastern Cape,2023-11-17 21:04:00.556811136
MTR-43962,Substation-3,Feeder-70,-24.50926980550819,16.891523335250252,Pretoria,KwaZulu-Natal,2023-11-17 21:14:31.217424352
MTR-43963,Substation-7,Feeder-5,-24.927890023467384,31.40939950330404,Pretoria,Western Cape,2023-11-17 21:25:01.878037564
MTR-43964,Substation-52,Feeder-27,-27.619558421922523,26.16176828016345,Bloemfontein,Eastern Cape,2023-11-17 21:35:32.538650776
MTR-43965,Substation-62,Feeder-172,-29.072021902855013,18.70077816990205,Durban,Eastern Cape,2023-11-17 21:46:03.199263988
MTR-43966,Substation-2,Feeder-38,-22.953503342925124,19.398975993917716,Cape Town,Eastern Cape,2023-11-17 21:56:33.859877200
MTR-43967,Substation-33,Feeder-89,-33.51146093187362,18.765741151781395,Johannesburg,KwaZulu-Natal,2023-11-17 22:07:04.520490412
MTR-43968,Substation-12,Feeder-71,-28.35839600147086,27.83489035330443,Bloemfontein,Gauteng,2023-11-17 22:17:35.181103624
MTR-43969,Substation-48,Feeder-78,-30.825854347359037,27.213763488793084,Johannesburg,Gauteng,2023-11-17 22:28:05.841716836
MTR-43970,Substation-76,Feeder-128,-29.21021914108301,17.653950974792796,Johannesburg,KwaZulu-Natal,2023-11-17 22:38:36.502330048
MTR-43971,Substation-53,Feeder-169,-26.681268068715042,23.973796716813958,Johannesburg,Free State,2023-11-17 22:49:07.162943260
MTR-43972,Substation-74,Feeder-58,-27.486660584513015,20.554146009190845,Pretoria,Eastern Cape,2023-11-17 22:59:37.823556472
MTR-43973,Substation-41,Feeder-157,-25.72428756895969,18.64141850087047,Port Elizabeth,KwaZulu-Natal,2023-11-17 23:10:08.484169684
MTR-43974,Substation-91,Feeder-179,-34.761807598572375,23.16563932912553,Durban,KwaZulu-Natal,2023-11-17 23:20:39.144782896
MTR-43975,Substation-82,Feeder-198,-28.755398501548072,25.263002787157667,Johannesburg,Free State,2023-11-17 23:31:09.805396108
MTR-43976,Substation-58,Feeder-96,-26.009066748643853,16.262630254742977,Pretoria,Gauteng,2023-11-17 23:41:40.466009320
MTR-43977,Substation-68,Feeder-63,-24.671998316943693,23.724033541007355,Durban,Western Cape,2023-11-17 23:52:11.126622536
MTR-43978,Substation-23,Feeder-19,-33.51799712545005,25.906520458706375,Durban,Free State,2023-11-18 00:02:41.787235748
MTR-43979,Substation-85,Feeder-155,-30.87874076129743,26.5231628953651,Bloemfontein,Gauteng,2023-11-18 00:13:12.447848960
MTR-43980,Substation-36,Feeder-94,-27.393393268874796,19.741245195270626,Johannesburg,Eastern Cape,2023-11-18 00:23:43.108462172
MTR-43981,Substation-94,Feeder-114,-29.99077209252357,18.18279388359546,Durban,Eastern Cape,2023-11-18 00:34:13.769075384
MTR-43982,Substation-85,Feeder-53,-29.927773944572138,31.865993214179223,Port Elizabeth,Gauteng,2023-11-18 00:44:44.429688596
MTR-43983,Substation-87,Feeder-97,-32.89753136692967,31.372545968081898,Durban,Western Cape,2023-11-18 00:55:15.090301808
MTR-43984,Substation-21,Feeder-173,-32.15157653565292,19.690127241358756,Cape Town,Gauteng,2023-11-18 01:05:45.750915020
MTR-43985,Substation-72,Feeder-11,-31.348074573544977,28.36462792203396,Durban,KwaZulu-Natal,2023-11-18 01:16:16.411528232
MTR-43986,Substation-55,Feeder-120,-25.67270726375159,24.99561531627939,Cape Town,Western Cape,2023-11-18 01:26:47.072141444
MTR-43987,Substation-56,Feeder-105,-29.600987987399296,28.6608285137631,Pretoria,Gauteng,2023-11-18 01:37:17.732754656
MTR-43988,Substation-13,Feeder-10,-32.265628100600416,29.430420320799712,Pretoria,KwaZulu-Natal,2023-11-18 01:47:48.393367868
MTR-43989,Substation-22,Feeder-86,-34.184383618279334,23.851676378023072,Johannesburg,Western Cape,2023-11-18 01:58:19.053981080
MTR-43990,Substation-7,Feeder-20,-27.701405809852364,31.63601921585456,Durban,Free State,2023-11-18 02:08:49.714594292
MTR-43991,Substation-24,Feeder-147,-32.32843721383726,25.045513870724243,Johannesburg,Free State,2023-11-18 02:19:20.375207504
MTR-43992,Substation-61,Feeder-88,-27.33168315278614,18.016693859913104,Bloemfontein,Western Cape,2023-11-18 02:29:51.035820720
MTR-43993,Substation-5,Feeder-130,-27.91190578610506,28.904724976928833,Port Elizabeth,Eastern Cape,2023-11-18 02:40:21.696433932
MTR-43994,Substation-50,Feeder-168,-30.6243796517306,29.614193511627047,Durban,Gauteng,2023-11-18 02:50:52.357047144
MTR-43995,Substation-62,Feeder-146,-31.953594651237772,31.260171989755214,Durban,KwaZulu-Natal,2023-11-18 03:01:23.017660356
MTR-43996,Substation-55,Feeder-82,-29.323080383074714,31.54309461930598,Pretoria,Gauteng,2023-11-18 03:11:53.678273568
MTR-43997,Substation-26,Feeder-2,-30.63627304155306,26.699854752714153,Cape Town,Western Cape,2023-11-18 03:22:24.338886780
MTR-43998,Substation-10,Feeder-47,-30.66240029264191,18.11773202964977,Port Elizabeth,KwaZulu-Natal,2023-11-18 03:32:54.999499992
MTR-43999,Substation-11,Feeder-177,-22.75297057159014,24.79781048747072,Cape Town,Free State,2023-11-18 03:43:25.660113204
MTR-44000,Substation-40,Feeder-119,-27.323207875266665,23.06297194511552,Bloemfontein,Western Cape,2023-11-18 03:53:56.320726416
MTR-44001,Substation-11,Feeder-151,-26.415930508832762,29.553237627058962,Cape Town,Eastern Cape,2023-11-18 04:04:26.981339628
MTR-44002,Substation-94,Feeder-47,-32.48238177256608,19.773288117180883,Cape Town,Western Cape,2023-11-18 04:14:57.641952840
MTR-44003,Substation-4,Feeder-79,-29.796592476215313,18.390932431926295,Cape Town,Western Cape,2023-11-18 04:25:28.302566052
MTR-44004,Substation-2,Feeder-124,-31.640418485718676,22.114420556574565,Port Elizabeth,Gauteng,2023-11-18 04:35:58.963179264
MTR-44005,Substation-77,Feeder-89,-22.961922829365005,17.636970982916655,Pretoria,Eastern Cape,2023-11-18 04:46:29.623792476
MTR-44006,Substation-39,Feeder-173,-29.03695449385412,21.194063584511678,Port Elizabeth,Eastern Cape,2023-11-18 04:57:00.284405688
MTR-44007,Substation-81,Feeder-82,-23.106704911743684,27.84583893460201,Cape Town,KwaZulu-Natal,2023-11-18 05:07:30.945018904
MTR-44008,Substation-23,Feeder-21,-28.46997639505027,26.17057512754321,Port Elizabeth,Free State,2023-11-18 05:18:01.605632116
MTR-44009,Substation-45,Feeder-175,-22.325219107832186,18.78925352582769,Durban,Eastern Cape,2023-11-18 05:28:32.266245328
MTR-44010,Substation-74,Feeder-32,-26.03303123759492,23.679792743418485,Cape Town,KwaZulu-Natal,2023-11-18 05:39:02.926858540
MTR-44011,Substation-77,Feeder-19,-27.44170810619087,20.28266763369276,Johannesburg,KwaZulu-Natal,2023-11-18 05:49:33.587471752
MTR-44012,Substation-42,Feeder-146,-26.548873700035006,23.059404694964275,Port Elizabeth,KwaZulu-Natal,2023-11-18 06:00:04.248084964
MTR-44013,Substation-42,Feeder-24,-33.696221196953786,20.844448614542713,Port Elizabeth,KwaZulu-Natal,2023-11-18 06:10:34.908698176
MTR-44014,Substation-29,Feeder-175,-26.86681491234561,16.88113553683658,Durban,KwaZulu-Natal,2023-11-18 06:21:05.569311388
MTR-44015,Substation-16,Feeder-106,-31.06636488200678,28.083378115586356,Cape Town,Western Cape,2023-11-18 06:31:36.229924600
